id,user_id,service_id,vendor_id,booking_reference,service_name_at_booking,service_price_at_booking,scheduled_at,booking_date,booking_time,time_slot,status,price_total,price_service,price_tax,price_discount,payment_method,payment_status,special_requests,cancellation_reason,cancelled_at,cancelled_by,completed_at,created_at,created_by,updated_at,updated_by,deleted_at
493,53,43,2,BOOK000493,Laptop Service,299.00,2024-12-22 20:28:03,2024-11-22,09:00:00,,COMPLETED,243.85,299.00,44.85,100.00,WALLET,PAID,,,,,,2024-11-22 20:28:03,53,2024-11-22 20:28:03,53,
494,53,142,7,BOOK000494,Warehouse Storage,999.00,2024-07-19 10:27:06,2024-07-05,15:00:00,,COMPLETED,1148.85,999.00,149.85,0.00,WALLET,PAID,,,,,,2024-07-05 10:27:06,53,2024-07-05 10:27:06,53,
495,53,420,19,BOOK000495,Switch Repair,2500.00,2024-08-08 19:37:08,2024-08-01,12:00:00,,COMPLETED,2875.00,2500.00,375.00,0.00,UPI,PAID,,,,,,2024-08-01 19:37:08,53,2024-08-01 19:37:08,53,
496,53,187,9,BOOK000496,Kitchen Plumbing,699.00,2024-12-27 04:39:27,2024-12-04,13:00:00,,PENDING,753.85,699.00,104.85,50.00,DEBIT_CARD,FAILED,,,,,,2024-12-04 04:39:27,53,2024-12-04 04:39:27,53,
497,53,321,15,BOOK000497,Wall Texture,399.00,2024-07-28 12:01:00,2024-07-09,13:00:00,,COMPLETED,358.85,399.00,59.85,100.00,WALLET,PAID,,,,,,2024-07-09 12:01:00,53,2024-07-09 12:01:00,53,
498,53,125,6,BOOK000498,Bathroom Cleaning,3000.00,2024-12-11 03:29:48,2024-12-02,10:00:00,,COMPLETED,3450.00,3000.00,450.00,0.00,DEBIT_CARD,PAID,,,,,,2024-12-02 03:29:48,53,2024-12-02 03:29:48,53,
499,53,124,6,BOOK000499,Bathroom Cleaning,799.00,2025-05-21 10:44:03,2025-05-08,13:00:00,,COMPLETED,918.85,799.00,119.85,0.00,CREDIT_CARD,PAID,,,,,,2025-05-08 10:44:03,53,2025-05-08 10:44:03,53,
500,54,209,10,BOOK000500,Software Install,399.00,2025-02-18 13:03:23,2025-02-12,14:00:00,,COMPLETED,458.85,399.00,59.85,0.00,DEBIT_CARD,PAID,,,,,,2025-02-12 13:03:23,54,2025-02-12 13:03:23,54,
501,54,369,17,BOOK000501,Website Development,999.00,2025-02-27 18:23:50,2025-02-12,15:00:00,,COMPLETED,1098.85,999.00,149.85,50.00,DEBIT_CARD,PAID,,,,,,2025-02-12 18:23:50,54,2025-02-12 18:23:50,54,
502,54,150,7,BOOK000502,Interstate Moving,3000.00,2024-10-10 13:16:34,2024-10-09,11:00:00,,COMPLETED,3400.00,3000.00,450.00,50.00,WALLET,PAID,,,,,,2024-10-09 13:16:34,54,2024-10-09 13:16:34,54,
503,54,517,24,BOOK000503,Pipe Repair,599.00,2025-08-10 01:32:12,2025-07-20,16:00:00,,COMPLETED,688.85,599.00,89.85,0.00,WALLET,PAID,,,,,,2025-07-20 01:32:12,54,2025-07-20 01:32:12,54,
504,54,113,6,BOOK000504,Carpet Cleaning,999.00,2025-05-16 19:15:35,2025-05-03,14:00:00,,COMPLETED,1098.85,999.00,149.85,50.00,UPI,PAID,,,,,,2025-05-03 19:15:35,54,2025-05-03 19:15:35,54,
505,54,163,8,BOOK000505,Virus Removal,1999.00,2025-04-04 12:51:52,2025-03-26,10:00:00,,COMPLETED,2298.85,1999.00,299.85,0.00,DEBIT_CARD,PAID,,,,,,2025-03-26 12:51:52,54,2025-03-26 12:51:52,54,
506,54,455,21,BOOK000506,Deep Cleaning,399.00,2024-03-09 05:38:00,2024-02-13,15:00:00,,COMPLETED,458.85,399.00,59.85,0.00,DEBIT_CARD,PAID,,,,,,2024-02-13 05:38:00,54,2024-02-13 05:38:00,54,
507,54,515,24,BOOK000507,Septic Tank Cleaning,599.00,2025-09-04 03:51:04,2025-08-23,14:00:00,,CONFIRMED,638.85,599.00,89.85,50.00,DEBIT_CARD,UNPAID,,,,,,2025-08-23 03:51:04,54,2025-08-23 03:51:04,54,
508,54,391,18,BOOK000508,Kitchen Plumbing,2500.00,2024-02-09 18:57:40,2024-02-08,17:00:00,,COMPLETED,2875.00,2500.00,375.00,0.00,DEBIT_CARD,PAID,,,,,,2024-02-08 18:57:40,54,2024-02-08 18:57:40,54,
509,54,211,10,BOOK000509,Network Setup,1499.00,2024-01-22 09:55:20,2024-01-02,14:00:00,,CONFIRMED,1623.85,1499.00,224.85,100.00,DEBIT_CARD,UNPAID,,,,,,2024-01-02 09:55:20,54,2024-01-02 09:55:20,54,
510,54,409,19,BOOK000510,Light Fitting,599.00,2024-07-19 20:06:28,2024-07-08,09:00:00,,COMPLETED,588.85,599.00,89.85,100.00,DEBIT_CARD,PAID,,,,,,2024-07-08 20:06:28,54,2024-07-08 20:06:28,54,
511,54,179,9,BOOK000511,Tap Installation,299.00,2024-08-12 02:01:35,2024-08-08,17:00:00,,COMPLETED,293.85,299.00,44.85,50.00,UPI,PAID,,,,,,2024-08-08 02:01:35,54,2024-08-08 02:01:35,54,
512,54,289,14,BOOK000512,Home Cleaning,799.00,2024-02-17 22:38:55,2024-01-30,12:00:00,,COMPLETED,818.85,799.00,119.85,100.00,UPI,PAID,,,,,,2024-01-30 22:38:55,54,2024-01-30 22:38:55,54,
513,54,387,18,BOOK000513,Pipe Repair,799.00,2024-02-09 04:20:25,2024-02-08,17:00:00,,COMPLETED,868.85,799.00,119.85,50.00,CREDIT_CARD,PAID,,,,,,2024-02-08 04:20:25,54,2024-02-08 04:20:25,54,
514,54,14,1,BOOK000514,Printer Repair,1499.00,2024-04-02 05:48:27,2024-03-05,15:00:00,,COMPLETED,1673.85,1499.00,224.85,50.00,WALLET,PAID,,,,,,2024-03-05 05:48:27,54,2024-03-05 05:48:27,54,
515,54,108,5,BOOK000515,Geyser Installation,599.00,2024-07-19 17:43:59,2024-07-02,10:00:00,,COMPLETED,588.85,599.00,89.85,100.00,DEBIT_CARD,PAID,,,,,,2024-07-02 17:43:59,54,2024-07-02 17:43:59,54,
516,54,496,23,BOOK000516,Deep Cleaning,499.00,2025-01-07 01:56:29,2024-12-18,15:00:00,,PENDING,523.85,499.00,74.85,50.00,WALLET,UNPAID,,,,,,2024-12-18 01:56:29,54,2024-12-18 01:56:29,54,
517,54,290,14,BOOK000517,Home Cleaning,699.00,2024-11-29 19:00:42,2024-11-15,13:00:00,,COMPLETED,753.85,699.00,104.85,50.00,DEBIT_CARD,PAID,,,,,,2024-11-15 19:00:42,54,2024-11-15 19:00:42,54,
518,54,298,14,BOOK000518,Kitchen Cleaning,699.00,2024-03-16 02:07:53,2024-02-29,14:00:00,,COMPLETED,753.85,699.00,104.85,50.00,CREDIT_CARD,PAID,,,,,,2024-02-29 02:07:53,54,2024-02-29 02:07:53,54,
519,54,93,5,BOOK000519,Pipeline Installation,399.00,2025-05-24 17:22:44,2025-05-06,17:00:00,,COMPLETED,458.85,399.00,59.85,0.00,WALLET,PAID,,,,,,2025-05-06 17:22:44,54,2025-05-06 17:22:44,54,
520,55,51,3,BOOK000520,Software Install,1499.00,2025-05-12 14:22:15,2025-05-05,16:00:00,,COMPLETED,1623.85,1499.00,224.85,100.00,CREDIT_CARD,PAID,,,,,,2025-05-05 14:22:15,55,2025-05-05 14:22:15,55,
521,55,512,23,BOOK000521,Bathroom Cleaning,1999.00,2025-01-23 15:32:30,2024-12-24,13:00:00,,COMPLETED,2198.85,1999.00,299.85,100.00,UPI,PAID,,,,,,2024-12-24 15:32:30,55,2024-12-24 15:32:30,55,
522,55,331,15,BOOK000522,Waterproofing,1299.00,2025-04-13 18:43:43,2025-04-10,13:00:00,,COMPLETED,1393.85,1299.00,194.85,100.00,DEBIT_CARD,PAID,,,,,,2025-04-10 18:43:43,55,2025-04-10 18:43:43,55,
523,55,259,12,BOOK000523,Data Recovery,1499.00,2025-01-04 21:16:07,2025-01-03,18:00:00,,COMPLETED,1623.85,1499.00,224.85,100.00,CREDIT_CARD,PAID,,,,,,2025-01-03 21:16:07,55,2025-01-03 21:16:07,55,
524,55,546,25,BOOK000524,Bathroom Cleaning,499.00,2024-02-06 07:54:36,2024-01-29,11:00:00,,COMPLETED,473.85,499.00,74.85,100.00,DEBIT_CARD,PAID,,,,,,2024-01-29 07:54:36,55,2024-01-29 07:54:36,55,
525,55,142,7,BOOK000525,Warehouse Storage,999.00,2025-04-15 23:21:57,2025-03-16,11:00:00,,COMPLETED,1148.85,999.00,149.85,0.00,DEBIT_CARD,PAID,,,,,,2025-03-16 23:21:57,55,2025-03-16 23:21:57,55,
526,55,441,20,BOOK000526,Circuit Breaker,2500.00,2025-05-24 08:28:11,2025-05-04,18:00:00,,COMPLETED,2875.00,2500.00,375.00,0.00,CREDIT_CARD,PAID,,,,,,2025-05-04 08:28:11,55,2025-05-04 08:28:11,55,
527,55,136,7,BOOK000527,Packing Services,999.00,2024-07-09 00:30:46,2024-07-01,13:00:00,,COMPLETED,1098.85,999.00,149.85,50.00,UPI,PAID,,,,,,2024-07-01 00:30:46,55,2024-07-01 00:30:46,55,
528,55,337,16,BOOK000528,Electrical Maintenance,499.00,2024-09-29 04:49:33,2024-09-07,15:00:00,,COMPLETED,573.85,499.00,74.85,0.00,WALLET,PAID,,,,,,2024-09-07 04:49:33,55,2024-09-07 04:49:33,55,
529,55,497,23,BOOK000529,Pest Control,799.00,2025-08-16 09:12:11,2025-07-28,12:00:00,,PENDING,818.85,799.00,119.85,100.00,WALLET,UNPAID,,,,,,2025-07-28 09:12:11,55,2025-07-28 09:12:11,55,
530,55,523,24,BOOK000530,Leak Detection,499.00,2025-04-09 03:24:25,2025-03-10,15:00:00,,COMPLETED,573.85,499.00,74.85,0.00,DEBIT_CARD,PAID,,,,,,2025-03-10 03:24:25,55,2025-03-10 03:24:25,55,
531,55,186,9,BOOK000531,Leak Detection,399.00,2025-01-13 20:43:32,2025-01-10,15:00:00,,COMPLETED,408.85,399.00,59.85,50.00,WALLET,PAID,,,,,,2025-01-10 20:43:32,55,2025-01-10 20:43:32,55,
532,55,49,3,BOOK000532,Software Install,399.00,2024-03-31 03:23:29,2024-03-29,11:00:00,,COMPLETED,408.85,399.00,59.85,50.00,UPI,PAID,,,,,,2024-03-29 03:23:29,55,2024-03-29 03:23:29,55,
533,55,20,1,BOOK000533,Laptop Service,1499.00,2024-08-07 05:06:40,2024-07-22,17:00:00,,COMPLETED,1623.85,1499.00,224.85,100.00,UPI,PAID,,,,,,2024-07-22 05:06:40,55,2024-07-22 05:06:40,55,
534,55,293,14,BOOK000534,Pest Control,3000.00,2024-02-16 20:02:25,2024-02-15,14:00:00,,COMPLETED,3450.00,3000.00,450.00,0.00,UPI,PAID,,,,,,2024-02-15 20:02:25,55,2024-02-15 20:02:25,55,
535,55,371,17,BOOK000535,Network Setup,1999.00,2024-10-19 21:10:50,2024-10-02,18:00:00,,CONFIRMED,2198.85,1999.00,299.85,100.00,DEBIT_CARD,UNPAID,,,,,,2024-10-02 21:10:50,55,2024-10-02 21:10:50,55,
536,56,524,24,BOOK000536,Bathroom Fitting,699.00,2025-10-08 18:09:11,2025-09-26,17:00:00,,COMPLETED,703.85,699.00,104.85,100.00,WALLET,PAID,,,,,,2025-09-26 18:09:11,56,2025-09-26 18:09:11,56,
537,56,235,11,BOOK000537,Gardening,599.00,2024-08-27 22:53:08,2024-08-01,14:00:00,,COMPLETED,638.85,599.00,89.85,50.00,DEBIT_CARD,PAID,,,,,,2024-08-01 22:53:08,56,2024-08-01 22:53:08,56,
538,56,104,5,BOOK000538,Pipeline Installation,2500.00,2025-10-25 14:49:38,2025-10-18,16:00:00,,COMPLETED,2775.00,2500.00,375.00,100.00,WALLET,PAID,,,,,,2025-10-18 14:49:38,56,2025-10-18 14:49:38,56,
539,56,255,12,BOOK000539,Network Setup,799.00,2024-11-15 06:32:25,2024-11-13,11:00:00,,COMPLETED,818.85,799.00,119.85,100.00,UPI,PAID,,,,,,2024-11-13 06:32:25,56,2024-11-13 06:32:25,56,
540,56,181,9,BOOK000540,Water Tank Repair,2500.00,2025-04-10 18:47:46,2025-03-17,17:00:00,,COMPLETED,2825.00,2500.00,375.00,50.00,WALLET,PAID,,,,,,2025-03-17 18:47:46,56,2025-03-17 18:47:46,56,
541,56,233,11,BOOK000541,Bathroom Cleaning,499.00,2024-05-16 15:41:49,2024-04-18,16:00:00,,COMPLETED,473.85,499.00,74.85,100.00,WALLET,PAID,,,,,,2024-04-18 15:41:49,56,2024-04-18 15:41:49,56,
542,56,216,10,BOOK000542,Data Recovery,1999.00,2024-12-24 20:54:18,2024-12-08,18:00:00,,COMPLETED,2248.85,1999.00,299.85,50.00,DEBIT_CARD,PAID,,,,,,2024-12-08 20:54:18,56,2024-12-08 20:54:18,56,
543,56,69,4,BOOK000543,Electrical Maintenance,699.00,2025-04-28 16:02:19,2025-04-01,16:00:00,,COMPLETED,753.85,699.00,104.85,50.00,CREDIT_CARD,PAID,,,,,,2025-04-01 16:02:19,56,2025-04-01 16:02:19,56,
544,56,396,18,BOOK000544,Drain Cleaning,2500.00,2025-12-12 10:38:10,2025-11-12,18:00:00,,COMPLETED,2775.00,2500.00,375.00,100.00,WALLET,PAID,,,,,,2025-11-12 10:38:10,56,2025-11-12 10:38:10,56,
545,56,340,16,BOOK000545,Wiring,1999.00,2024-09-02 09:22:38,2024-08-28,17:00:00,,COMPLETED,2198.85,1999.00,299.85,100.00,WALLET,PAID,,,,,,2024-08-28 09:22:38,56,2024-08-28 09:22:38,56,
546,56,580,26,BOOK000546,Packing Services,499.00,2024-04-23 15:25:44,2024-04-07,18:00:00,,COMPLETED,573.85,499.00,74.85,0.00,CREDIT_CARD,PAID,,,,,,2024-04-07 15:25:44,56,2024-04-07 15:25:44,56,
547,56,104,5,BOOK000547,Pipeline Installation,2500.00,2024-07-15 02:00:15,2024-06-28,12:00:00,,COMPLETED,2875.00,2500.00,375.00,0.00,DEBIT_CARD,PAID,,,,,,2024-06-28 02:00:15,56,2024-06-28 02:00:15,56,
548,56,54,3,BOOK000548,Network Setup,1999.00,2024-12-11 05:11:51,2024-11-16,15:00:00,,COMPLETED,2248.85,1999.00,299.85,50.00,WALLET,PAID,,,,,,2024-11-16 05:11:51,56,2024-11-16 05:11:51,56,
549,56,140,7,BOOK000549,Loading Unloading,299.00,2024-04-15 10:27:17,2024-04-01,18:00:00,,COMPLETED,293.85,299.00,44.85,50.00,CREDIT_CARD,PAID,,,,,,2024-04-01 10:27:17,56,2024-04-01 10:27:17,56,
550,56,462,21,BOOK000550,Home Cleaning,3000.00,2024-08-04 18:44:18,2024-07-11,17:00:00,,COMPLETED,3400.00,3000.00,450.00,50.00,UPI,PAID,,,,,,2024-07-11 18:44:18,56,2024-07-11 18:44:18,56,
551,56,220,11,BOOK000551,Carpet Cleaning,299.00,2025-09-18 05:28:11,2025-09-10,16:00:00,,CANCELLED,293.85,299.00,44.85,50.00,UPI,UNPAID,,Customer request,,,,2025-09-10 05:28:11,56,2025-09-10 05:28:11,56,
552,56,502,23,BOOK000552,Deep Cleaning,999.00,2024-03-08 20:37:13,2024-02-13,10:00:00,,COMPLETED,1098.85,999.00,149.85,50.00,DEBIT_CARD,PAID,,,,,,2024-02-13 20:37:13,56,2024-02-13 20:37:13,56,
553,56,2,1,BOOK000553,Software Install,799.00,2025-01-17 04:10:12,2024-12-30,11:00:00,,PENDING,868.85,799.00,119.85,50.00,CREDIT_CARD,UNPAID,,,,,,2024-12-30 04:10:12,56,2024-12-30 04:10:12,56,
554,56,509,23,BOOK000554,Bathroom Cleaning,1299.00,2024-12-02 21:37:55,2024-11-13,11:00:00,,PENDING,1393.85,1299.00,194.85,100.00,WALLET,FAILED,,,,,,2024-11-13 21:37:55,56,2024-11-13 21:37:55,56,
555,56,432,20,BOOK000555,Switch Repair,299.00,2024-03-25 18:22:17,2024-03-17,09:00:00,,PENDING,343.85,299.00,44.85,0.00,UPI,UNPAID,,,,,,2024-03-17 18:22:17,56,2024-03-17 18:22:17,56,
556,57,62,3,BOOK000556,Computer Repair,3000.00,2025-07-21 01:41:37,2025-06-27,12:00:00,,COMPLETED,3350.00,3000.00,450.00,100.00,CREDIT_CARD,PAID,,,,,,2025-06-27 01:41:37,57,2025-06-27 01:41:37,57,
557,57,579,26,BOOK000557,Loading Unloading,699.00,2024-07-07 14:13:16,2024-06-13,18:00:00,,COMPLETED,703.85,699.00,104.85,100.00,DEBIT_CARD,PAID,,,,,,2024-06-13 14:13:16,57,2024-06-13 14:13:16,57,
558,57,332,15,BOOK000558,Interior Painting,599.00,2024-09-23 04:24:46,2024-09-19,18:00:00,,COMPLETED,688.85,599.00,89.85,0.00,DEBIT_CARD,PAID,,,,,,2024-09-19 04:24:46,57,2024-09-19 04:24:46,57,
559,57,528,24,BOOK000559,Kitchen Plumbing,2500.00,2024-12-14 13:24:06,2024-11-18,13:00:00,,COMPLETED,2825.00,2500.00,375.00,50.00,UPI,PAID,,,,,,2024-11-18 13:24:06,57,2024-11-18 13:24:06,57,
560,57,196,9,BOOK000560,Drain Cleaning,499.00,2025-08-14 08:12:56,2025-07-24,11:00:00,,COMPLETED,573.85,499.00,74.85,0.00,DEBIT_CARD,PAID,,,,,,2025-07-24 08:12:56,57,2025-07-24 08:12:56,57,
561,57,119,6,BOOK000561,Gardening,1999.00,2024-07-27 03:57:07,2024-07-10,12:00:00,,CANCELLED,2198.85,1999.00,299.85,100.00,DEBIT_CARD,FAILED,,Customer request,,,,2024-07-10 03:57:07,57,2024-07-10 03:57:07,57,
562,57,380,18,BOOK000562,Pipe Repair,299.00,2025-05-23 06:57:27,2025-05-13,10:00:00,,COMPLETED,343.85,299.00,44.85,0.00,UPI,PAID,,,,,,2025-05-13 06:57:27,57,2025-05-13 06:57:27,57,
563,57,541,25,BOOK000563,Deep Cleaning,1299.00,2024-11-14 10:42:38,2024-10-30,17:00:00,,COMPLETED,1443.85,1299.00,194.85,50.00,UPI,PAID,,,,,,2024-10-30 10:42:38,57,2024-10-30 10:42:38,57,
564,57,482,22,BOOK000564,Computer Repair,1299.00,2025-06-26 15:01:53,2025-06-03,13:00:00,,COMPLETED,1493.85,1299.00,194.85,0.00,UPI,PAID,,,,,,2025-06-03 15:01:53,57,2025-06-03 15:01:53,57,
565,57,46,2,BOOK000565,Network Setup,999.00,2024-08-31 02:56:39,2024-08-12,15:00:00,,COMPLETED,1098.85,999.00,149.85,50.00,DEBIT_CARD,PAID,,,,,,2024-08-12 02:56:39,57,2024-08-12 02:56:39,57,
566,57,120,6,BOOK000566,Kitchen Cleaning,1299.00,2025-05-14 13:46:14,2025-04-19,16:00:00,,COMPLETED,1393.85,1299.00,194.85,100.00,WALLET,PAID,,,,,,2025-04-19 13:46:14,57,2025-04-19 13:46:14,57,
567,57,323,15,BOOK000567,Interior Painting,599.00,2024-04-05 11:41:19,2024-03-16,16:00:00,,COMPLETED,638.85,599.00,89.85,50.00,CREDIT_CARD,PAID,,,,,,2024-03-16 11:41:19,57,2024-03-16 11:41:19,57,
568,57,289,14,BOOK000568,Home Cleaning,799.00,2025-06-21 11:04:50,2025-05-23,12:00:00,,COMPLETED,868.85,799.00,119.85,50.00,WALLET,PAID,,,,,,2025-05-23 11:04:50,57,2025-05-23 11:04:50,57,
569,57,559,26,BOOK000569,Office Moving,1499.00,2025-07-12 05:40:45,2025-06-17,14:00:00,,COMPLETED,1673.85,1499.00,224.85,50.00,WALLET,PAID,,,,,,2025-06-17 05:40:45,57,2025-06-17 05:40:45,57,
570,57,306,14,BOOK000570,Kitchen Cleaning,999.00,2024-03-07 08:50:56,2024-03-02,11:00:00,,COMPLETED,1148.85,999.00,149.85,0.00,UPI,PAID,,,,,,2024-03-02 08:50:56,57,2024-03-02 08:50:56,57,
571,57,195,9,BOOK000571,Tap Installation,299.00,2025-11-11 16:53:41,2025-11-04,10:00:00,,COMPLETED,343.85,299.00,44.85,0.00,CREDIT_CARD,PAID,,,,,,2025-11-04 16:53:41,57,2025-11-04 16:53:41,57,
572,57,49,3,BOOK000572,Software Install,399.00,2025-08-19 04:22:25,2025-08-15,12:00:00,,CONFIRMED,358.85,399.00,59.85,100.00,UPI,FAILED,,,,,,2025-08-15 04:22:25,57,2025-08-15 04:22:25,57,
573,57,201,10,BOOK000573,Website Development,799.00,2024-04-03 15:10:49,2024-03-08,15:00:00,,COMPLETED,868.85,799.00,119.85,50.00,UPI,PAID,,,,,,2024-03-08 15:10:49,57,2024-03-08 15:10:49,57,
574,57,499,23,BOOK000574,AC Service,3000.00,2024-07-29 15:33:20,2024-07-02,16:00:00,,COMPLETED,3450.00,3000.00,450.00,0.00,DEBIT_CARD,PAID,,,,,,2024-07-02 15:33:20,57,2024-07-02 15:33:20,57,
575,57,245,12,BOOK000575,Printer Repair,1299.00,2025-05-20 18:46:16,2025-05-10,11:00:00,,COMPLETED,1493.85,1299.00,194.85,0.00,UPI,PAID,,,,,,2025-05-10 18:46:16,57,2025-05-10 18:46:16,57,
576,58,401,18,BOOK000576,Water Tank Repair,599.00,2025-01-20 23:45:22,2025-01-19,10:00:00,,COMPLETED,688.85,599.00,89.85,0.00,WALLET,PAID,,,,,,2025-01-19 23:45:22,58,2025-01-19 23:45:22,58,
577,58,109,5,BOOK000577,Drain Cleaning,3000.00,2024-12-10 03:29:01,2024-11-20,15:00:00,,COMPLETED,3350.00,3000.00,450.00,100.00,CREDIT_CARD,PAID,,,,,,2024-11-20 03:29:01,58,2024-11-20 03:29:01,58,
578,58,33,2,BOOK000578,Network Setup,1299.00,2025-05-02 18:47:57,2025-04-27,15:00:00,,COMPLETED,1393.85,1299.00,194.85,100.00,WALLET,PAID,,,,,,2025-04-27 18:47:57,58,2025-04-27 18:47:57,58,
579,58,398,18,BOOK000579,Geyser Installation,2500.00,2025-08-18 03:36:49,2025-07-28,14:00:00,,COMPLETED,2825.00,2500.00,375.00,50.00,CREDIT_CARD,PAID,,,,,,2025-07-28 03:36:49,58,2025-07-28 03:36:49,58,
580,58,343,16,BOOK000580,Electrical Maintenance,299.00,2025-10-24 20:15:42,2025-09-25,14:00:00,,COMPLETED,343.85,299.00,44.85,0.00,WALLET,PAID,,,,,,2025-09-25 20:15:42,58,2025-09-25 20:15:42,58,
581,58,118,6,BOOK000581,Pest Control,1999.00,2024-07-30 07:48:16,2024-07-20,13:00:00,,COMPLETED,2298.85,1999.00,299.85,0.00,CREDIT_CARD,PAID,,,,,,2024-07-20 07:48:16,58,2024-07-20 07:48:16,58,
582,58,452,21,BOOK000582,Sofa Cleaning,1999.00,2025-05-27 00:39:47,2025-04-29,10:00:00,,COMPLETED,2298.85,1999.00,299.85,0.00,WALLET,PAID,,,,,,2025-04-29 00:39:47,58,2025-04-29 00:39:47,58,
583,58,474,22,BOOK000583,Data Recovery,599.00,2025-05-11 00:01:35,2025-04-29,12:00:00,,CANCELLED,638.85,599.00,89.85,50.00,UPI,FAILED,,Customer request,,,,2025-04-29 00:01:35,58,2025-04-29 00:01:35,58,
584,58,152,7,BOOK000584,Interstate Moving,299.00,2024-02-03 09:16:46,2024-01-19,16:00:00,,COMPLETED,343.85,299.00,44.85,0.00,DEBIT_CARD,PAID,,,,,,2024-01-19 09:16:46,58,2024-01-19 09:16:46,58,
585,58,217,10,BOOK000585,Printer Repair,799.00,2025-05-14 09:15:50,2025-04-25,17:00:00,,COMPLETED,818.85,799.00,119.85,100.00,WALLET,PAID,,,,,,2025-04-25 09:15:50,58,2025-04-25 09:15:50,58,
586,58,335,16,BOOK000586,Switch Repair,999.00,2025-11-14 22:39:38,2025-10-18,11:00:00,,COMPLETED,1148.85,999.00,149.85,0.00,UPI,PAID,,,,,,2025-10-18 22:39:38,58,2025-10-18 22:39:38,58,
587,58,467,21,BOOK000587,Refrigerator Repair,799.00,2024-12-11 05:59:41,2024-12-08,11:00:00,,COMPLETED,868.85,799.00,119.85,50.00,DEBIT_CARD,PAID,,,,,,2024-12-08 05:59:41,58,2024-12-08 05:59:41,58,
588,58,306,14,BOOK000588,Kitchen Cleaning,999.00,2024-04-28 11:34:21,2024-04-25,12:00:00,,COMPLETED,1048.85,999.00,149.85,100.00,WALLET,PAID,,,,,,2024-04-25 11:34:21,58,2024-04-25 11:34:21,58,
589,58,77,4,BOOK000589,Earthing Work,1499.00,2024-09-11 04:14:52,2024-08-25,13:00:00,,COMPLETED,1673.85,1499.00,224.85,50.00,DEBIT_CARD,PAID,,,,,,2024-08-25 04:14:52,58,2024-08-25 04:14:52,58,
590,58,349,16,BOOK000590,AC Wiring,499.00,2025-09-22 17:22:18,2025-09-06,10:00:00,,COMPLETED,573.85,499.00,74.85,0.00,CREDIT_CARD,PAID,,,,,,2025-09-06 17:22:18,58,2025-09-06 17:22:18,58,
591,58,223,11,BOOK000591,Home Cleaning,599.00,2024-02-28 14:34:29,2024-02-07,16:00:00,,COMPLETED,588.85,599.00,89.85,100.00,CREDIT_CARD,PAID,,,,,,2024-02-07 14:34:29,58,2024-02-07 14:34:29,58,
592,58,564,26,BOOK000592,Car Transport,3000.00,2025-01-01 10:50:00,2024-12-21,09:00:00,,COMPLETED,3450.00,3000.00,450.00,0.00,DEBIT_CARD,PAID,,,,,,2024-12-21 10:50:00,58,2024-12-21 10:50:00,58,
593,58,220,11,BOOK000593,Carpet Cleaning,299.00,2024-11-12 12:41:16,2024-11-11,17:00:00,,COMPLETED,243.85,299.00,44.85,100.00,DEBIT_CARD,PAID,,,,,,2024-11-11 12:41:16,58,2024-11-11 12:41:16,58,
594,59,274,13,BOOK000594,Carpet Cleaning,799.00,2024-09-11 07:11:59,2024-09-07,15:00:00,,COMPLETED,868.85,799.00,119.85,50.00,UPI,PAID,,,,,,2024-09-07 07:11:59,59,2024-09-07 07:11:59,59,
595,59,512,23,BOOK000595,Bathroom Cleaning,1999.00,2024-06-08 22:05:38,2024-06-02,17:00:00,,COMPLETED,2198.85,1999.00,299.85,100.00,WALLET,PAID,,,,,,2024-06-02 22:05:38,59,2024-06-02 22:05:38,59,
596,59,499,23,BOOK000596,AC Service,3000.00,2024-11-07 08:55:06,2024-10-08,18:00:00,,COMPLETED,3400.00,3000.00,450.00,50.00,DEBIT_CARD,PAID,,,,,,2024-10-08 08:55:06,59,2024-10-08 08:55:06,59,
597,59,571,26,BOOK000597,Office Moving,399.00,2025-04-08 17:04:01,2025-03-23,10:00:00,,COMPLETED,458.85,399.00,59.85,0.00,DEBIT_CARD,PAID,,,,,,2025-03-23 17:04:01,59,2025-03-23 17:04:01,59,
598,59,570,26,BOOK000598,Home Relocation,2500.00,2024-02-09 13:27:03,2024-01-10,15:00:00,,COMPLETED,2875.00,2500.00,375.00,0.00,DEBIT_CARD,PAID,,,,,,2024-01-10 13:27:03,59,2024-01-10 13:27:03,59,
599,59,215,10,BOOK000599,Website Development,3000.00,2024-12-10 04:43:55,2024-11-14,09:00:00,,CONFIRMED,3400.00,3000.00,450.00,50.00,CREDIT_CARD,UNPAID,,,,,,2024-11-14 04:43:55,59,2024-11-14 04:43:55,59,
600,59,494,23,BOOK000600,Carpet Cleaning,699.00,2025-10-21 11:19:41,2025-10-18,13:00:00,,COMPLETED,703.85,699.00,104.85,100.00,UPI,PAID,,,,,,2025-10-18 11:19:41,59,2025-10-18 11:19:41,59,
601,59,481,22,BOOK000601,Virus Removal,499.00,2024-02-14 09:16:49,2024-01-22,12:00:00,,COMPLETED,473.85,499.00,74.85,100.00,DEBIT_CARD,PAID,,,,,,2024-01-22 09:16:49,59,2024-01-22 09:16:49,59,
602,59,345,16,BOOK000602,Circuit Breaker,999.00,2024-12-25 11:45:42,2024-12-21,09:00:00,,COMPLETED,1148.85,999.00,149.85,0.00,UPI,PAID,,,,,,2024-12-21 11:45:42,59,2024-12-21 11:45:42,59,
